url	title	publish_date	authors	party	group	match	sentence	context	year	article_type	bias_label	bias_confidence	is_biased	id
https://nation.cymru/opinion/crafwr-dost-thou-not-know-thy-place-taffy/	Crafwr: Dost thou not know thy place Taffy?	2023-09-11 18:44:06	Mark Mansfield	labour	left	Labour	"""I've not had that conversation with him, nor should I need to."" First Minister of Wales Mark Drakeford tells @PGMcNamara that he did not consult Labour Party Leader Sir Keir Starmer MP about lowering the speed limit on most Welsh residential roads to 20mph."	"It is this that has kindled Crafwr’s fury. ""I've not had that conversation with him, nor should I need to."" First Minister of Wales Mark Drakeford tells @PGMcNamara that he did not consult Labour Party Leader Sir Keir Starmer MP about lowering the speed limit on most Welsh residential roads to 20mph. pic.twitter.com/U3XCLBGRYJ — Channel 4 News (@Channel4News) September 8, 2023 Had Crafwr not recently attained enlightenment, an understanding that only independence lets the people of Wales walk through the door to self respect, confidence and fulfilment, then we are sure that this would have pushed us over that line."	2023	opinion	biased	0.947073757648468	1	1273
https://nation.cymru/opinion/labour-in-the-dock/	Labour in the dock	2024-07-16 20:44:17	Mark Mansfield	labour	left	Labour	Contemplation So, it’s time for the Labour Group in the Senedd to engage with some existential contemplation.	As soon as the election was over, Gething went under the bus, and it was on with their day. Contemplation So, it’s time for the Labour Group in the Senedd to engage with some existential contemplation. Devolution can only thrive with the enthusiasm of the population.	2024	opinion	biased	0.9811900854110718	1	1274
https://nation.cymru/opinion/the-future-of-yescymru/	The future of YesCymru	2024-10-21 19:12:12	Mark Mansfield	labour	left	Labour	Plaid has done very well this year, and will do better, while the Labour Party here continues to fail.	Obliteration We must act now if we want our country, our democracy and our culture to avoid obliteration by the British state and its financial overlords over the next few years. Plaid has done very well this year, and will do better, while the Labour Party here continues to fail. There is a radical spirit afoot, a red dragon, waiting to be unleashed… We kicked the Tories out.	2024	opinion	biased	0.99032860994339	1	1275
https://nation.cymru/opinion/without-a-paradigm-shift-starmers-labour-looks-doomed/	Without a paradigm shift Starmer’s Labour looks doomed	2025-07-11 15:10:04	David Owens	labour	left	Labour	This choice of words would have been anathema to virtually all associated with the Labour movement.	Many thought that these words were inserted by his spin doctor, Morgan McSweeney, but it’s been said that McSweeney didn’t want him to use these words. This choice of words would have been anathema to virtually all associated with the Labour movement. Most assume that the PM decided to use them to chase Reform votes, but whatever the reason, it again backfired, and now he has apologised for the choice of words.	2025	opinion	biased	0.9731538891792296	1	1276
https://nation.cymru/opinion/has-starmer-misjudged-how-welcoming-a-toxic-tory-will-play-out/	Has Starmer misjudged how welcoming a toxic Tory will play out?	2024-05-12 15:45:19	Emily Price	labour	left	Labour	It was a jolly good jape in the Westminster bubble that rattled Sunak, the wider optics can be spun that the Tories are falling apart and Starmer can claim his reformed Labour Party is a “broad church” – unless you are Diane Abbott.	A cockahoop Starmer grinned away like the Cheshire Cat as he tore into Sunak’s record. It was a jolly good jape in the Westminster bubble that rattled Sunak, the wider optics can be spun that the Tories are falling apart and Starmer can claim his reformed Labour Party is a “broad church” – unless you are Diane Abbott. Labour people including MPs, Lords, activists and members were absolutely outraged.	2024	opinion	biased	0.9940290451049804	1	1277
https://nation.cymru/opinion/its-not-going-awfully-well/	It’s not going awfully well	2024-05-16 20:53:31	Mark Mansfield	labour	left	Labour	Power Leadership of the Labour Party guarantees power here and the wider UK positioning of the party is a major factor in determining its character in Wales.	In a de facto one-party state like Wales, however, the preferences of voters are of little import. Power Leadership of the Labour Party guarantees power here and the wider UK positioning of the party is a major factor in determining its character in Wales. Mark Drakeford, in his gentle, if occasionally tetchy, way was a headache for the party in London.	2024	opinion	biased	0.9740948677062988	1	1278
https://nation.cymru/opinion/a-dreadful-way-to-run-both-a-country-and-a-party-and-it-will-end-badly/	A dreadful way to run both a country and a party, and it will end badly	2025-11-15 20:54:53	Mark Mansfield	labour	left	Labour	At one time, Budget leaks were a sackable offence, as Labour Chancellor Hugh Dalton discovered after briefing a journalist in advance of the 1947 Budget with details of tax changes he intended to announce.	Now, however, the briefings have changed, and it seems the planned increases have been shelved. At one time, Budget leaks were a sackable offence, as Labour Chancellor Hugh Dalton discovered after briefing a journalist in advance of the 1947 Budget with details of tax changes he intended to announce. These days such leaks are de rigeur, leading to today’s situation where a U-turn has been confidently predicted and then reversed after a negative public reaction.	2025	opinion	biased	0.9839541912078856	1	1279
https://nation.cymru/opinion/what-impact-will-labours-revived-hopes-at-westminster-have-on-their-small-n-nationalism-in-wales/	What impact will Labour’s revived hopes at Westminster have on their small ‘n’ nationalism in Wales?	2022-01-02 11:20:14	NationCymru	labour	left	Labour	Plaid Cymru did better at Senedd elections when Labour was in power, and has had a string of disappointing elections since the Conservative government took office in 2010.	But that hasn’t been the case. Plaid Cymru did better at Senedd elections when Labour was in power, and has had a string of disappointing elections since the Conservative government took office in 2010. This is because a Conservative government at Westminster largely allowed Welsh Labour to play up its own small ‘n’ Welsh nationalism and in doing so steal Plaid Cymru’s USP.	2022	opinion	biased	0.986607789993286	1	1280
https://nation.cymru/opinion/senedd-sketch-tempers-frayed-in-cardiff-as-the-uk-covid-inquiry-got-underway-in-london/	Senedd Sketch: Tempers frayed in Cardiff as the UK Covid inquiry got underway in London	2023-06-13 14:40:28	Mark Mansfield	labour	left	Labour	So, I will ask you for the third time …” Only one party leader showed his arrogance in today’s FMQs and it wasn’t the leader of Welsh Labour and nor was it the leader of Plaid Cymru.	“The arrogance of the response of the First Minister will be noted by those Covid bereaved families by you not provided those answers. So, I will ask you for the third time …” Only one party leader showed his arrogance in today’s FMQs and it wasn’t the leader of Welsh Labour and nor was it the leader of Plaid Cymru. Tax the tourists Banker turned Welsh Conservative politician Paul Davies MS Preseli Pembrokeshire claimed that his constituents, including William McNamara the millionaire owner of the Bluestone tourist attraction, are “overwhelmingly against tourism tax.” In plain English Mr Drakeford said: “There is going to be a visitor levy in Wales, brought forward by the Welsh Government, and if it gets supported on the floor of the Senedd that would be the democratic will of the Senedd itself.” The visitor levy will collect “a very small contribution” from people who visit tourist destinations in Wales, explained Mr Drakeford.	2023	opinion	biased	0.956307053565979	1	1281
https://nation.cymru/opinion/will-the-lib-dems-be-senedd-kingmakers-in-2026/	Will the Lib Dems be Senedd kingmakers in 2026?	2024-09-19 08:17:18	Mark Mansfield	labour	left	Labour	The Liberal Democrats’ strategy at UK level understood that their best bet was jumping on the coat-tails of the Labour ‘change’ narrative in seats where they were the most obvious challenger to Tory incumbents.	Do they continue to focus on attacking the Tories or do they aim some of their guns on Labour as the UK governing party? The Liberal Democrats’ strategy at UK level understood that their best bet was jumping on the coat-tails of the Labour ‘change’ narrative in seats where they were the most obvious challenger to Tory incumbents. Furthermore, they understand that taking chunks out of Keir Starmer and his administration is an act of self-mutilation as a Tory revival in the polls endangers their gains in July.	2024	opinion	biased	0.9918246865272522	1	1282
https://nation.cymru/opinion/welsh-labour-is-a-party-that-operates-with-impunity-running-an-internal-leadership-election-in-a-shocking-way/	Welsh Labour is a party that operates with impunity, running an internal leadership election in a shocking way	2024-03-02 22:00:04	Mark Mansfield	labour	left	Gething	What we do know is that the group owes a lot of money to the Development Bank of Wales, for which Mr Gething as Economy Minister has ministerial responsibility, and that his group is seeking planning permission for a giant solar plant near its existing recycling premises in Mr Gething’s constituency.	Neither has Mr Gething been candid about how two donations of £100,000 each from the polluter’s group came about. What we do know is that the group owes a lot of money to the Development Bank of Wales, for which Mr Gething as Economy Minister has ministerial responsibility, and that his group is seeking planning permission for a giant solar plant near its existing recycling premises in Mr Gething’s constituency. Public perception Mr Gething and the Welsh Government can insist as much as they like that he doesn’t have personal responsibility for the allocation of funds by the Development Bank and that he won’t be in a position to grant planning permission himself, but the public perception is terrible.	2024	opinion	biased	0.9689443111419678	1	1283
https://nation.cymru/opinion/the-toxic-entitlement-of-labour/	The toxic entitlement of Labour	2024-06-06 19:55:37	Mark Mansfield	labour	left	Labour	The institutional pillars of Labour: the MSs, MPs, union officials and party workers were content to pronounce and then leave their statements to stand alone.	Todays vote was a desperate gimmick to distract from the Tories & Plaid Cymru’s faltering election campaigns With two Senedd members on the sick, this was always a cheap political trick https://t.co/5unYXBNIqE — GMB Wales & South West (@GMBWSW) June 5, 2024 Tweets like that attracted dozens of outraged responses which went ignored. The institutional pillars of Labour: the MSs, MPs, union officials and party workers were content to pronounce and then leave their statements to stand alone. Well, they would, wouldn’t they?	2024	opinion	biased	0.9906181693077089	1	1284
https://nation.cymru/opinion/labour-cannot-claim-to-be-the-party-of-workers-if-drakeford-goes-ahead-with-qatar-visit/	Labour cannot claim to be ‘the party of workers’ if Drakeford goes ahead with Qatar visit	2022-11-10 11:37:14	NationCymru	labour	left	Labour	But is this really what the Welsh Labour has fallen to?	Likewise, the signing up of Qatar Airways to Cardiff Airport was seen as a major coup by the Welsh Government before it pulled out. But is this really what the Welsh Labour has fallen to? Ignoring human rights concerns for the sake of tainted investment at all costs?	2022	opinion	biased	0.9937791228294371	1	1285
https://nation.cymru/opinion/russian-roulette-in-caerphilly/	Russian Roulette In Caerphilly	2025-10-20 19:58:33	Mark Mansfield	labour	left	Labour	At the Senedd level, Labour’s hegemony has meant that no real peril was attached to the result.	In Westminster elections, our constituencies have rarely been marginal enough to register as a deciding factor in the UK-wide result. At the Senedd level, Labour’s hegemony has meant that no real peril was attached to the result. The democratic detachment of Wales in general elections, and the rubber-stamping of a one-party state in our devolved democracy has created a political scene that is characterised by complacency.	2025	opinion	biased	0.9813702702522278	1	1286
https://nation.cymru/opinion/being-welsh-labours-conscience-at-westminster-is-a-fruitful-strategy-for-plaid-cymru/	Being Welsh Labour’s ‘conscience at Westminster’ is a fruitful strategy for Plaid Cymru	2025-06-07 20:39:37	Mark Mansfield	labour	left	Labour	The “red Welsh way”, on the other hand, is seen by many, even within Welsh Labour, as a hastily formulated slogan designed in panic to give the impression that the government led by Eluned Morgan really will take a stand on behalf of Wales against unpalatable policies emanating from UK Labour at Westminster.	“Clear red water” involved a set of principles based on universal benefits and a commitment to the public sector provision of public services at a time when Blair was making greater use of the private sector in such a context. The “red Welsh way”, on the other hand, is seen by many, even within Welsh Labour, as a hastily formulated slogan designed in panic to give the impression that the government led by Eluned Morgan really will take a stand on behalf of Wales against unpalatable policies emanating from UK Labour at Westminster. The problem is that Baroness Morgan has not so far come close to changing Keir Starmer’s mind on “red Welsh way” issues like HS2, the Crown Estate and the reversal of spending cuts affecting public services and amenities.	2025	opinion	biased	0.9867260456085204	1	1287
https://nation.cymru/opinion/labours-26-year-legacy-higher-taxes-fewer-services-and-broken/	Labour’s 26-year legacy: Higher taxes, fewer services, and broken promises	2025-03-05 16:30:39	Emily Price	labour	left	Labour	Yet, councils are left to deal with the fallout from Labour diktats, such as the poorly funded rollout of free school meals.	Instead of addressing systemic issues, Labour continue to pass the buck. Yet, councils are left to deal with the fallout from Labour diktats, such as the poorly funded rollout of free school meals. The lack of funding for the programme is a prime example of this, forcing local authorities to pick up the bill to ensure our children receive a nutritious school meal.	2025	opinion	biased	0.9815542697906494	1	1288
https://nation.cymru/opinion/remember-the-heart-of-wales/	Remember the Heart of Wales?	2025-10-05 19:20:30	Mark Mansfield	labour	left	Labour	While many may hope that a change of government will bring about a change of policy and put a stop to this sanctioned devastation, Plaid Cymru has a similarly narrow focus to the Welsh Labour government on cutting carbon and achieving net zero as soon as possible (2035) , presumably also at any cost.	No doubt the “exceptional circumstances” justification will be wheeled out again by Rebecca Evans before she leaves office next year. While many may hope that a change of government will bring about a change of policy and put a stop to this sanctioned devastation, Plaid Cymru has a similarly narrow focus to the Welsh Labour government on cutting carbon and achieving net zero as soon as possible (2035) , presumably also at any cost. Although their 2024 manifesto stated, “We will insist on alternative methods to avoid the un-necessary destruction of our beautiful countryside for large industrial scale solar farms and pylons” [23] , there was tellingly no mention of wind turbine parks, as if these inflict no harm on our countryside.	2025	opinion	biased	0.9925901889801024	1	1289
https://nation.cymru/opinion/borrowed-time/	Borrowed Time	2025-11-20 20:15:45	Mark Mansfield	labour	left	Labour	Prior to the election, I expected a Starmer administration to be dull but efficient in the middle-managerial manner that characterises Labour MPs nowadays.	For me, the most surprising element has been the Westminster government’s incompetence. Prior to the election, I expected a Starmer administration to be dull but efficient in the middle-managerial manner that characterises Labour MPs nowadays. Ambition will be slight, I thought, but delivery and presentation would likely be on point enough to shame the memory of shambolic Tory regimes.	2025	opinion	biased	0.981048583984375	1	1290
https://nation.cymru/opinion/gethings-200k-donation-makes-him-unfit-to-be-first-minister/	Gething’s £200k donation makes him unfit to be First Minister	2024-02-24 19:15:22	Mark Mansfield	labour	left	Gething	Ordinary members of the public will look at this and think ‘is there something dodgy going on?’ “This is so bad that in my view Vaughan Gething is not fit to be a Member of the Senedd, let alone First Minister.	We in the Labour Party stand for fairness and expect our elected representatives to behave with honesty and be beyond reproach. Ordinary members of the public will look at this and think ‘is there something dodgy going on?’ “This is so bad that in my view Vaughan Gething is not fit to be a Member of the Senedd, let alone First Minister. The only honourable thing for him to do is to withdraw from the contest, but he won’t do that.	2024	opinion	biased	0.7103137373924255	1	1291
https://nation.cymru/opinion/welsh-labours-existential-crisis/	Welsh Labour’s existential crisis	2023-07-14 10:30:09	Emily Price	labour	left	Labour	Scottish Labour add their weight to the dressing down of their Welsh brethren at every opportunity.	Mark Drakeford, always careful in his choice of words, repeatedly inspiring the ire of Starmer’s inner circle. Scottish Labour add their weight to the dressing down of their Welsh brethren at every opportunity. Anas Sarwar relishing any opportunity to strut his stuff, pretend to have authority and lick the boots of London now that Scottish Labour have marginalised themselves in the homeland of Keir Hardie.	2023	opinion	biased	0.9938201308250428	1	1292
https://nation.cymru/opinion/playing-a-dangerous-game/	Playing a dangerous game	2023-12-29 21:40:12	Mark Mansfield	labour	left	Labour	Labour enthusiasts tend to nod and wink that he’ll pivot left again once he’s safely elected.	There was the enthusiastic Europhile of Jeremy Corbyn’s Shadow Cabinet, the sensible radical who ran for the leadership, and now the Brexit convert who eschews left-wing economics, cleaves to Government foreign policy and is scaling back commitments on the environment and constitutional reform. Labour enthusiasts tend to nod and wink that he’ll pivot left again once he’s safely elected. How do they think that will go?	2023	opinion	biased	0.993956446647644	1	1293
https://nation.cymru/opinion/are-we-facing-a-dirty-general-election-campaign/	Are we facing a dirty general election campaign?	2024-01-14 15:11:44	Mark Mansfield	labour	left	Labour	The polls suggest the contest won’t even be close, with Rishi Sunak having failed to peg back Labour’s commanding lead.	Images PA Martin Shipton How dirty is this year’s general election campaign going to get – and is there anything that can be done to modify the abuse? The polls suggest the contest won’t even be close, with Rishi Sunak having failed to peg back Labour’s commanding lead. So what’s the point of the Conservatives and their outriders running a dirty campaign if they’re going to lose anyway?	2024	opinion	biased	0.9855077862739564	1	1294
https://nation.cymru/opinion/lets-be-fair-tax-the-richest/	Let’s be Fair – Tax the richest	2025-03-26 20:15:21	Mark Mansfield	labour	left	Labour	Instead of pushing back against their Westminster counterpart’s harmful policies, Welsh Government seems reluctant to challenge these deplorable political choices —even as 92% of Labour supporters back a wealth tax.	Meanwhile, having the same party in power at both ends of the M4 is yet to show improvements to the lives of people living in Wales. Instead of pushing back against their Westminster counterpart’s harmful policies, Welsh Government seems reluctant to challenge these deplorable political choices —even as 92% of Labour supporters back a wealth tax. Another Way?	2025	opinion	biased	0.991963505744934	1	1295
https://nation.cymru/opinion/the-coming-storm/	The Coming Storm	2024-12-29 20:53:30	Mark Mansfield	labour	left	Labour	Or, like me, do you see a grotesquely complacent and entrenched Labour establishment that has for decades pissed in our ears whilst telling us it’s raining?	Do you believe in it? Or, like me, do you see a grotesquely complacent and entrenched Labour establishment that has for decades pissed in our ears whilst telling us it’s raining? Trouble When is the last time you remember any of these politicians, or their colleagues, causing any trouble on behalf of their constituents?	2024	opinion	biased	0.9943299293518066	1	1296
https://nation.cymru/opinion/this-is-how-the-uk-is-supporting-israels-genocide-in-gaza/	This is how the UK is supporting Israel’s Genocide in Gaza	2025-05-18 20:40:32	Mark Mansfield	labour	left	Labour	F-35 Fighter Jets As reported by Campaign Against the Arms Trade, the British Labour government allows vital parts needed for Israeli F-35 fighter jets to be sent to Israel as part of the UK’s role in providing parts to the F-35 global supply-chain programme.	The support by the UK in the creation of these ‘weapons air bridges’ for bombs and munitions to be re-supplied to the Israeli military, at the same time that the state of Israel is actively under investigation for a ‘plausible genocide’ by the ICJ, has almost certainly allowed the ferocity of Israel’s massacre to continue in Gaza and across the region. F-35 Fighter Jets As reported by Campaign Against the Arms Trade, the British Labour government allows vital parts needed for Israeli F-35 fighter jets to be sent to Israel as part of the UK’s role in providing parts to the F-35 global supply-chain programme. These specialist parts are required by Israeli F-35 fighter jets in order to stay operational and to continue dropping up to 2,000 pound bombs onto Palestinians and their homes in Gaza.	2025	opinion	biased	0.9899027347564696	1	1297
https://nation.cymru/opinion/a-withering-of-devolution/	A withering of devolution?	2025-09-30 20:15:52	Molly Stubbs	labour	left	Labour	Since Labour was elected in May 2025 all that we have had is a muddled uncertainty.	In opposition Kier Starmer announced that regeneration funding would, under a Labour Government, be devolved once again to the Welsh Government. Since Labour was elected in May 2025 all that we have had is a muddled uncertainty. The Boris Johnson arrangements were carried forward for a ‘transitional’ year but there have been no announcements on what might happen from April 2026.	2025	opinion	biased	0.74825519323349	1	1298
https://nation.cymru/opinion/welsh-labours-last-stand/	Welsh Labour’s last stand	2025-09-07 19:15:43	Mark Mansfield	labour	left	Labour	There is a positive story to tell about the UK government delivering for Wales, and if Welsh Labour won’t tell it, no one else will.	Instead, Welsh Labour’s strength lies in demonstrating that two Labour governments working together deliver better outcomes than opposition politics. There is a positive story to tell about the UK government delivering for Wales, and if Welsh Labour won’t tell it, no one else will. The party should showcase concrete wins: additional funding secured, major infrastructure projects announced, and prime ministerial influence that opposition parties cannot provide.	2025	opinion	biased	0.7703927755355835	1	1299
https://nation.cymru/opinion/hard-labour/	Hard Labour	2024-09-19 20:20:00	Mark Mansfield	labour	left	Labour	Welsh Labour (sic) has excused itself for years as struggling in the shade of unjust governance from London.	The four-legs-good-two-legs-bad naked hypocrisy of this position is untenable. Welsh Labour (sic) has excused itself for years as struggling in the shade of unjust governance from London. It has allowed itself to continue as a wholly owned subsidiary of the UK party, reportedly without even a bank account of its own.	2024	opinion	biased	0.9943482279777528	1	1300
https://nation.cymru/opinion/yeah-but-no-but/	Yeah but no but	2025-05-04 19:58:43	Mark Mansfield	labour	left	Labour	Dire warnings Labour, meanwhile, finds itself in an extraordinary position.	Farage’s outfit are the Tories only marketed more competently and without the criminal record. Dire warnings Labour, meanwhile, finds itself in an extraordinary position. Despite enjoying a huge parliamentary majority, it has managed, in less than a year, to lose control of the political narrative.	2025	opinion	biased	0.9921900629997252	1	1301
https://nation.cymru/opinion/if-i-were-a-labour-strategist-apprehension-would-be-the-mildest-word-in-my-vocabulary-with-mandelson-the-most-bitterly-expressed/	If I were a Labour strategist, ‘apprehension’ would be the mildest word in my vocabulary, with ‘Mandelson’ the most bitterly expressed	2026-02-07 19:58:41	Mark Mansfield	labour	left	Labour	Where does the future lie for Labour in Wales if its Senedd group is reduced to a small rump after the election?	There’s a sense anyway that she knows she’s fighting what could easily prove to be a losing battle to retain her Senedd seat. Where does the future lie for Labour in Wales if its Senedd group is reduced to a small rump after the election? None of the options are appealing.	2026	opinion	biased	0.947254478931427	1	1302
https://nation.cymru/opinion/for-a-fairer-future-we-must-end-first-past-the-post-in-westminster/	For a fairer future we must end first past the post in Westminster	2024-04-13 17:50:47	Emily Price	labour	left	Labour	During an election year in which the Conservatives seem dead-set on a campaign of divisive wedge issues, Labour must rekindle trust and hope for a better, kinder politics.	Meanwhile just two countries in Europe still use FPTP – the UK and Belarus. During an election year in which the Conservatives seem dead-set on a campaign of divisive wedge issues, Labour must rekindle trust and hope for a better, kinder politics. In Monmouthshire, almost 8,000 votes went to minor parties at the last election.	2024	opinion	biased	0.9584009051322936	1	1303
https://nation.cymru/opinion/100-years-of-welsh-labour-a-cause-for-celebration-or-concern/	100 years of Welsh Labour – A cause for celebration or concern?	2022-07-30 11:05:49	Sarah	labour	left	Labour	This view was further bolstered by the SNP wipe out of the Scottish Labour party following the failed independence referendum in 2014.	That we would emulate the Labour party in 1922 when they broke the Liberal dominance in Wales. This view was further bolstered by the SNP wipe out of the Scottish Labour party following the failed independence referendum in 2014. However, is it time to put to bed the ‘one more heave’ mentality?	2022	opinion	biased	0.9762808084487916	1	1304
https://nation.cymru/opinion/vaughan-gethings-victory-a-dangerous-moment-for-devolution-and-wales/	Vaughan Gething’s victory: a dangerous moment for devolution and Wales	2024-03-16 23:59:00	Mark Mansfield	labour	left	Gething	The truth is Vaughan Gething has only won because of backing from a law-breaking donor and union stitch-ups.	A Labour source said: “It was so close [with Mr Gething winning by 51.7% to 48.3%]. The truth is Vaughan Gething has only won because of backing from a law-breaking donor and union stitch-ups. No one believes Welsh Labour when they claim he won both the members and the unions.	2024	opinion	biased	0.9788162708282472	1	1305
https://nation.cymru/opinion/wales-must-not-be-short-changed-on-hs2-money/	Wales must not be short-changed on HS2 money	2024-10-08 11:58:38	Emily Price	labour	left	Eluned Morgan	‘Sensible’ In a recent interview, First Minister Eluned Morgan said she had spoken to the UK Chancellor Rachel Reeves about obtaining HS2 funding for Wales.	Meanwhile, the Welsh Government seems to be preparing the ground for accepting a great deal less than what Wales is owed. ‘Sensible’ In a recent interview, First Minister Eluned Morgan said she had spoken to the UK Chancellor Rachel Reeves about obtaining HS2 funding for Wales. But the Welsh Government is already asking for a great deal less than it was in the past.	2024	opinion	biased	0.922566533088684	1	1306
https://nation.cymru/opinion/labour-is-imploding-in-scotland-an-opportunity-for-wales/	Labour is Imploding in Scotland – an opportunity for Wales?	2025-02-18 20:15:02	Mark Mansfield	labour	left	Labour	The Prime Minister needs to think about the political consequences of a hammering in Wales and Scotland next May and the panic it would let loose within the wider Labour Party.	It’s time for the Labour Party in Wales to show some vision and courage. The Prime Minister needs to think about the political consequences of a hammering in Wales and Scotland next May and the panic it would let loose within the wider Labour Party. This gives the First Minister a strong bargaining chip with Number 10 Downing Street.	2025	opinion	biased	0.985638439655304	1	1307
https://nation.cymru/opinion/20mph-the-trolls-are-the-other-side-of-the-bridge/	20mph: The trolls are the other side of the bridge	2024-09-23 19:13:35	Emily Price	labour	left	Labour	As Will Hayward discovered , however, much of this campaign was led from the back by Tory politicians in England starting and seeding online campaign groups while implying that they were Welsh people unhappy with a ‘draconian’ ‘blanket’ law brought in by Labour.	In a microcosm of the ‘disinformation’ campaigns we see on a global scale, there was a concerted online campaign to foment displeasure at the new legislation. As Will Hayward discovered , however, much of this campaign was led from the back by Tory politicians in England starting and seeding online campaign groups while implying that they were Welsh people unhappy with a ‘draconian’ ‘blanket’ law brought in by Labour. This was made all the worse by many of these English politicians living in areas with, and having voted for, reductions in speed limits to 20mph.	2024	opinion	biased	0.9905450344085692	1	1308
https://nation.cymru/opinion/if-i-were-a-labour-strategist-apprehension-would-be-the-mildest-word-in-my-vocabulary-with-mandelson-the-most-bitterly-expressed/	If I were a Labour strategist, ‘apprehension’ would be the mildest word in my vocabulary, with ‘Mandelson’ the most bitterly expressed	2026-02-07 19:58:41	Mark Mansfield	labour	left	Labour	Instead of two governments of the same party working together for the betterment of Wales, we have an unbalanced relationship in which Westminster Labour imposes muscular unionism with just as much vehemence as its Tory predecessor.	Eluned Morgan’s mission to project the redeeming concept of a “red Welsh way” is flailing as her representations to Starmer are batted away within days of being articulated. Instead of two governments of the same party working together for the betterment of Wales, we have an unbalanced relationship in which Westminster Labour imposes muscular unionism with just as much vehemence as its Tory predecessor. Snubbed The spectacle of Eluned Morgan being constantly snubbed is unedifying.	2026	opinion	biased	0.9937208890914916	1	1309
https://nation.cymru/opinion/new-wales-launches-not-for-profit-volunteer-led-research-organisation/	New Wales launches not-for-profit volunteer-led research organisation	2024-06-27 09:45:51	Emily Price	labour	left	Gething	Wrongdoing Beyond the no confidence vote, the First Minister has sacked a minister based on a suspicion of leaking messages to the press , deleted messages that Gething claimed, when questioned by the UK Covid Inquiry, he had not deleted – allegedly committing perjury by doing so .	In the most recent Redfield & Wilton polling, Gething’s net approval rating is minus 23%, net agreement with a vote of confidence in the First Minister is +31% (+23% among Labour voters!), and 53% of respondents believed Gething should resign . Wrongdoing Beyond the no confidence vote, the First Minister has sacked a minister based on a suspicion of leaking messages to the press , deleted messages that Gething claimed, when questioned by the UK Covid Inquiry, he had not deleted – allegedly committing perjury by doing so . Starmer has also shown he is happy to bend over backwards to ignore the clear evidence of wrongdoing, and dismiss Welsh democratic systems in the Senedd for his Labour party supporters, like Gething.	2024	opinion	biased	0.9303345680236816	1	1310
https://nation.cymru/opinion/farages-unelected-cabinet-idea-would-lead-to-a-peculiarly-british-form-of-dystopia/	Farage’s unelected Cabinet idea would lead to a peculiarly British form of dystopia	2025-08-02 20:15:49	Mark Mansfield	labour	left	Labour	After all, in the July 2024 election, Labour won a thumping majority of 174 seats despite its vote share being just 33.7%, the lowest of any majority party on record, making this the least proportional general election in British history.	It’s quite conceivable that Farage could secure an overall majority with a percentage of the vote in the low 30s. After all, in the July 2024 election, Labour won a thumping majority of 174 seats despite its vote share being just 33.7%, the lowest of any majority party on record, making this the least proportional general election in British history. If Farage emulates Starmer’s victory, he will have hundreds of Reform MPs to choose from as he puts together a Cabinet to run the UK for up to five years.	2025	opinion	biased	0.9414017796516418	1	1311
https://nation.cymru/opinion/welsh-labour-a-softer-nicer-kind-of-neglect/	Welsh Labour: A softer, nicer kind of neglect	2025-02-07 20:15:52	Emily Price	labour	left	Labour	If Welsh Labour continues to shuffle along in this semi-conscious state, a political vacuum is inevitable.	Cheap suits But here’s where it gets serious. If Welsh Labour continues to shuffle along in this semi-conscious state, a political vacuum is inevitable. And nature abhors a vacuum.	2025	opinion	biased	0.992027223110199	1	1312
https://nation.cymru/opinion/starmer-sleaze-and-labours-uphill-struggle/	Starmer, sleaze and Labour’s uphill struggle	2024-10-06 10:50:07	Mark Mansfield	labour	left	Labour	Labour’s election manifesto promised “stability” and “growth”, but there was no credible plan about how to deliver prosperity to an electorate sick of the cost of living crisis.	Predictable Most of this was highly predictable and aimed at presenting a united “moderate” party to the electorate that was untainted by – yes – anything that could be construed as socialism. Labour’s election manifesto promised “stability” and “growth”, but there was no credible plan about how to deliver prosperity to an electorate sick of the cost of living crisis. The best prospect of achieving economic growth – rejoining the European single market and customs union – was blocked off by Starmer, who had once been a passionate advocate of another referendum on EU membership.	2024	opinion	biased	0.9916362762451172	1	1313
https://nation.cymru/opinion/senedd-sketch-psychodramas-and-pointing-at-tetchy-fmqs/	Senedd sketch: psychodramas and pointing at tetchy FMQ’s	2023-01-25 12:37:49	Mark Mansfield	labour	left	Drakeford	Our capital budget …” Psychodrama Leader of Plaid Cymru Adam Price was next: “For one week will he stop blaming others, take some responsibility and admit that on his watch the NHS is in crisis …” Mr Drakeford proceeded to reel off all the different waiting times in the health service which had fallen, and continue to fall, up to last November.	I’m going to try again because he doesn’t listen. Our capital budget …” Psychodrama Leader of Plaid Cymru Adam Price was next: “For one week will he stop blaming others, take some responsibility and admit that on his watch the NHS is in crisis …” Mr Drakeford proceeded to reel off all the different waiting times in the health service which had fallen, and continue to fall, up to last November. Mr Drakeford the added: “You want to describe a service which has succeeded in every one of those things as a crisis,” before turning to the Llywydd and other Senedd Members: “If he wants to describe it as a crisis and thinks that somehow a psychodrama solution is what the health service needs, it’s not the view I would take on it.” From somewhere came a “Waw!” Mr Price got on his feet: “I am afraid that is beneath the First Minister to be honest with you.” Plaid Cymru had been listening to NHS workers on the picket lines who shared their stories of burnout and crying on the wards.	2023	opinion	biased	0.938652515411377	1	1314
